forehead,nose,cheek,before_stimulus_forehead,before_stimulus_nose,before_stimulus_cheek,stimulus_forehead,stimulus_nose,stimulus_cheek,after_stimulus_forehead,after_stimulus_nose,after_stimulus_cheek,resting_forehead,resting_nose,resting_cheek,current_alphabet,alphabet_display_time,space_bar_pressed_time
32.81875,32.381249999999994,31.950000000000003,32.81666666666667,32.41666666666667,32.166666666666664,32.875,32.4,31.849999999999998,32.70593298969075,31.34048266166789,31.077319587628715,32.885784641067936,32.64060934891457,32.62385642737928,N,1704773510194,1704773510509
32.8625,32.37499999999999,31.924999999999997,32.76666666666667,32.3,31.900000000000002,32.9,32.349999999999994,31.875,32.705175165250274,31.33304532577875,31.071435316336004,32.885784641067936,32.64060934891457,32.62385642737928,T,1704773512198,1704773512583
32.95,32.449999999999996,32.01875,32.91666666666667,32.416666666666664,32.0,32.95,32.45,32.075,32.7034543292103,31.32459086584181,31.06427212178859,32.885784641067936,32.64060934891457,32.62385642737928,C,1704773514199,1704773514585
32.96249999999999,32.46249999999999,32.018750000000004,33.0,32.483333333333334,32.0,32.975,32.4,32.074999999999996,32.70127564717161,31.315862895493517,31.056951102588506,32.885784641067936,32.64060934891457,32.62385642737928,A,1704773516187,1704773516540
32.95625,32.40624999999999,31.949999999999992,32.93333333333333,32.43333333333333,31.999999999999996,32.95,32.45,31.975,32.699498067632824,31.307048309178487,31.049710144927346,32.885784641067936,32.64060934891457,32.62385642737928,K,1704773518196,1704773518656
32.87499999999999,32.3,31.843749999999993,32.83333333333333,32.300000000000004,31.816666666666666,32.9,32.35,31.9,32.6978875365141,31.299070107107834,31.04337877312541,32.885784641067936,32.64060934891457,32.62385642737928,S,1704773520187,1704773520501
32.762499999999996,32.087500000000006,31.75,32.78333333333333,32.166666666666664,31.76666666666667,32.75,32.075,31.7,32.69693866535819,31.292144259077286,31.037634936211777,32.885784641067936,32.64060934891457,32.62385642737928,B,1704773522195,1704773522506
32.75,32.06250000000001,31.66875,32.699999999999996,32.1,31.683333333333334,32.75,32.025,31.65,32.696667161226486,31.28614737883259,31.032344213649637,32.885784641067936,32.64060934891457,32.62385642737928,X,1704773524195,1704773524527
32.70625,31.94375,31.56875,32.666666666666664,31.833333333333332,31.516666666666666,32.7,31.924999999999997,31.5,32.69644117647056,31.28095214356904,31.028065802591993,32.885784641067936,32.64060934891457,32.62385642737928,U,1704773526185,1704773526929
32.81249999999999,32.15,31.800000000000004,32.766666666666666,32.11666666666667,31.8,32.85,32.175,31.8,32.69575929648237,31.27426633165804,31.02226130653243,32.885784641067936,32.64060934891457,32.62385642737928,O,1704773528193,1704773528924
32.800000000000004,32.13125,31.731250000000003,32.75,32.05,31.683333333333334,32.8,32.05,31.674999999999997,32.694965045592646,31.26762411347492,31.01656534954383,32.885784641067936,32.64060934891457,32.62385642737928,I,1704773530195,1704773530642
32.84374999999999,32.087500000000006,31.74375,32.83333333333333,32.11666666666667,31.783333333333335,32.925000000000004,32.1,31.775000000000002,32.693596016343136,31.260260469866946,31.01021450459627,32.885784641067936,32.64060934891457,32.62385642737928,C,1704773532185,1704773532510
32.725,31.9625,31.462500000000002,32.71666666666667,31.95,31.58333333333333,32.775,31.95,31.5,32.69302832131814,31.254268795056387,31.00535530381024,32.885784641067936,32.64060934891457,32.62385642737928,M,1704773534192,1704773534621
32.575,31.875000000000004,31.25,32.6,31.950000000000003,31.23333333333333,32.6,31.825,31.25,32.693489615783925,31.24864485981285,31.003167185877178,32.885784641067936,32.64060934891457,32.62385642737928,M,1704773536195,1704773536854
32.56250000000001,31.781250000000004,31.212500000000002,32.516666666666666,31.783333333333335,31.200000000000003,32.574999999999996,31.825,31.3,32.694796335078436,31.243921465968363,31.00109947643949,32.885784641067936,32.64060934891457,32.62385642737928,B,1704773538194,1704773538654
32.525000000000006,31.675,31.11875,32.483333333333334,31.63333333333333,31.066666666666663,32.525,31.6,31.075000000000003,32.69612513199567,31.240332629355635,31.0002111932415,32.885784641067936,32.64060934891457,32.62385642737928,W,1704773540198,1704773540726
32.646875,31.699999999999992,31.225000000000005,32.666666666666664,31.7,31.25,32.675000000000004,31.7,31.3,32.696677848775174,31.236203407880513,30.998136315228642,32.885784641067936,32.64060934891457,32.62385642737928,X,1704773542198,-1
32.643750000000004,31.66875,31.1375,32.666666666666664,31.7,31.13333333333333,32.625,31.650000000000002,31.1,32.69721321160031,31.232325456498163,30.996992481202664,32.885784641067936,32.64060934891457,32.62385642737928,R,1704773544191,1704773544559
32.59375,31.637499999999996,31.10625,32.583333333333336,31.583333333333332,31.13333333333333,32.675000000000004,31.625000000000004,31.2,32.697839111592515,31.22897616468015,30.99555796316324,32.885784641067936,32.64060934891457,32.62385642737928,W,1704773546200,1704773546742
32.581250000000004,31.68062500000001,31.050000000000004,32.53333333333333,31.650000000000002,31.016666666666666,32.625,31.825000000000003,31.1,32.69902240437146,31.224748633879535,30.995191256830225,32.885784641067936,32.64060934891457,32.62385642737928,J,1704773548188,1704773548697
32.611250000000005,31.562500000000004,30.99375,32.6,31.566666666666663,31.016666666666666,32.6,31.6,31.0,32.69989581036369,31.22149944873185,30.99492833517051,32.885784641067936,32.64060934891457,32.62385642737928,I,1704773550194,1704773550791
32.5375,31.48125,30.874999999999996,32.53333333333333,31.45,30.816666666666666,32.6,31.5,30.9,32.700907119020975,31.219076751946368,30.99582869855355,32.885784641067936,32.64060934891457,32.62385642737928,Z,1704773552186,1704773552786
32.53125,31.56875000000001,30.906249999999993,32.516666666666666,31.516666666666666,30.916666666666668,32.55,31.6,30.875,32.702542648709176,31.216273849606935,30.996632996632606,32.885784641067936,32.64060934891457,32.62385642737928,G,1704773554189,1704773554594
32.70625,31.681250000000002,31.118750000000002,32.650000000000006,31.599999999999998,31.066666666666663,32.75,31.675,31.2,32.70318856172126,31.212627406568245,30.9962061155149,32.885784641067936,32.64060934891457,32.62385642737928,S,1704773556195,1704773556726
32.65,31.706249999999994,31.10625000000001,32.65,31.716666666666665,31.150000000000002,32.650000000000006,31.7,31.049999999999997,32.703389142857,31.207885714285457,30.99514285714248,32.885784641067936,32.64060934891457,32.62385642737928,U,1704773558200,1704773558824
32.65,31.63750000000001,31.012500000000003,32.63333333333333,31.7,31.016666666666666,32.7,31.6,31.025,32.70382410611289,31.203575547865952,30.994636678200315,32.885784641067936,32.64060934891457,32.62385642737928,M,1704773560191,1704773560610
32.61875,31.50625000000001,30.987500000000004,32.55,31.46666666666667,30.96666666666667,32.650000000000006,31.5,30.975,32.70473282887065,31.200582072176694,30.99476135040708,32.885784641067936,32.64060934891457,32.62385642737928,W,1704773562198,1704773563017
32.775,31.650000000000006,31.106250000000006,32.76666666666667,31.666666666666668,31.099999999999998,32.825,31.675,31.150000000000002,32.70436603995287,31.196592244418095,30.993948296121836,32.885784641067936,32.64060934891457,32.62385642737928,F,1704773564192,1704773564945
32.75000000000001,31.53125000000001,31.043750000000003,32.699999999999996,31.5,31.049999999999997,32.8,31.475,31.049999999999997,32.70399228944235,31.193357058125525,30.99329774614435,32.885784641067936,32.64060934891457,32.62385642737928,R,1704773566198,1704773566808
32.8125,31.556250000000002,31.125,32.75000000000001,31.566666666666666,31.03333333333333,32.9,31.575,31.225,32.703132335329244,31.189640718562664,30.992455089819984,32.885784641067936,32.64060934891457,32.62385642737928,R,1704773568190,1704773568907
32.756249999999994,31.618750000000002,31.162500000000005,32.78333333333333,31.599999999999998,31.2,32.775,31.6,31.174999999999997,32.70225574365167,31.18591293833112,30.990689238210038,32.885784641067936,32.64060934891457,32.62385642737928,N,1704773570194,1704773570841
32.71875,31.612500000000004,31.1125,32.75,31.63333333333333,31.13333333333333,32.725,31.625000000000004,31.1,32.70197252747245,31.181501831501677,30.98943833943798,32.885784641067936,32.64060934891457,32.62385642737928,D,1704773572202,1704773572935
32.74375,31.537500000000005,31.106250000000006,32.71666666666667,31.53333333333333,31.099999999999998,32.775,31.5,31.1,32.701807028359994,31.177928483353767,30.988347718865267,32.885784641067936,32.64060934891457,32.62385642737928,Y,1704773574187,1704773574923
32.78125,31.58750000000001,31.1625,32.78333333333333,31.599999999999998,31.2,32.8,31.549999999999997,31.1,32.70107783312571,31.173972602739617,30.986799501867683,32.885784641067936,32.64060934891457,32.62385642737928,Q,1704773576198,1704773577243
32.83749999999999,31.637500000000003,31.212499999999995,32.78333333333333,31.516666666666666,31.2,32.875,31.599999999999998,31.225,32.70008238993701,31.16999999999991,30.984716981131754,32.885784641067936,32.64060934891457,32.62385642737928,T,1704773578199,1704773579172
32.75625,31.63750000000001,31.19375000000001,32.81666666666666,31.7,31.26666666666667,32.775,31.6,31.2,32.698812579415375,31.164548919949095,30.98221092757273,32.885784641067936,32.64060934891457,32.62385642737928,V,1704773580189,1704773581026
32.581250000000004,31.387499999999992,30.9375,32.56666666666667,31.383333333333336,31.016666666666666,32.6,31.35,30.975,32.699634788189826,31.161553273427426,30.981578947368085,32.885784641067936,32.64060934891457,32.62385642737928,Y,1704773582197,1704773583017
32.59375000000001,31.431249999999995,30.924999999999997,32.55,31.416666666666668,30.883333333333336,32.625,31.424999999999997,30.95,32.70086316472098,31.158884565499324,30.98261997405933,32.885784641067936,32.64060934891457,32.62385642737928,X,1704773584185,-1
32.575,31.375,30.99375,32.550000000000004,31.36666666666667,30.983333333333334,32.65,31.4,31.0,32.70192070773244,31.15629095674966,30.98269986893807,32.885784641067936,32.64060934891457,32.62385642737928,F,1704773586190,1704773586852
32.59375000000001,31.36249999999999,30.84999999999999,32.516666666666666,31.333333333333332,30.8,32.625,31.35,30.85,32.70346423841039,31.154238410596033,30.98370860927121,32.885784641067936,32.64060934891457,32.62385642737928,R,1704773588193,1704773588936
32.70625,31.468749999999996,30.893749999999997,32.699999999999996,31.46666666666667,30.849999999999998,32.7,31.5,30.950000000000003,32.703702141900735,31.15107095046857,30.984672021418707,32.885784641067936,32.64060934891457,32.62385642737928,A,1704773590186,1704773590787
32.7625,31.49375,30.912499999999998,32.75,31.483333333333334,30.900000000000002,32.8,31.5,30.924999999999997,32.70320094722578,31.14756427604877,30.98552097428928,32.885784641067936,32.64060934891457,32.62385642737928,F,1704773592194,1704773592722
32.69375,31.42499999999999,30.837499999999995,32.733333333333334,31.46666666666667,30.816666666666666,32.7,31.4,30.825000000000003,32.70289398084794,31.144117647058895,30.986935704514067,32.885784641067936,32.64060934891457,32.62385642737928,H,1704773594185,1704773594695
32.65625,31.425,30.77499999999999,32.65,31.400000000000002,30.78333333333333,32.675000000000004,31.45,30.7,32.703410096818594,31.141147994467577,30.989073305670512,32.885784641067936,32.64060934891457,32.62385642737928,H,1704773596197,1704773596635
32.681250000000006,31.400000000000002,30.718749999999993,32.6,31.3,30.66666666666666,32.675,31.4,30.675,32.704147552447324,31.138531468531554,30.99202797202766,32.885784641067936,32.64060934891457,32.62385642737928,T,1704773598185,1704773598812
32.7875,31.518749999999997,30.893749999999997,32.78333333333333,31.599999999999998,30.88333333333333,32.8,31.525,30.950000000000003,32.70327510608178,31.133946251768126,30.993422913719638,32.885784641067936,32.64060934891457,32.62385642737928,V,1704773600189,1704773600881
32.706250000000004,31.462499999999995,30.949999999999996,32.699999999999996,31.46666666666667,30.933333333333334,32.75,31.5,31.0,32.7028118741056,31.130185979971497,30.994206008583387,32.885784641067936,32.64060934891457,32.62385642737928,E,1704773602196,1704773602772
32.65,31.312500000000007,30.99375,32.583333333333336,31.33333333333334,30.96666666666667,32.7,31.3,31.025,32.70342329956556,31.127496382055106,30.994500723588693,32.885784641067936,32.64060934891457,32.62385642737928,M,1704773604187,1704773604660
32.66875,31.300000000000004,30.9625,32.666666666666664,31.3,30.96666666666667,32.650000000000006,31.299999999999997,30.9,32.70382942898945,31.125475841874202,30.994875549048007,32.885784641067936,32.64060934891457,32.62385642737928,P,1704773606199,1704773606964
32.68125,31.287499999999994,31.00625,32.65,31.23333333333333,31.066666666666666,32.7,31.275,30.924999999999997,32.7041711111108,31.123777777777878,30.99474074074045,32.885784641067936,32.64060934891457,32.62385642737928,O,1704773608196,1704773608843
32.71874999999999,31.26875,30.843750000000004,32.68333333333333,31.28333333333333,30.916666666666668,32.775,31.25,30.849999999999998,32.704071214392485,31.121664167916148,30.995502248875272,32.885784641067936,32.64060934891457,32.62385642737928,O,1704773610200,1704773610846
32.8,31.356249999999992,30.831249999999994,32.75,31.333333333333332,30.733333333333334,32.800000000000004,31.325000000000003,30.85,32.70351365705581,31.119423368740613,30.998179059180273,32.885784641067936,32.64060934891457,32.62385642737928,K,1704773612193,1704773612840
32.756249999999994,31.30625,30.943749999999994,32.79999999999999,31.283333333333335,30.983333333333334,32.75,31.275,30.9,32.70225115207339,31.11689708141331,30.99892473118249,32.885784641067936,32.64060934891457,32.62385642737928,X,1704773614200,-1
32.7375,31.387499999999992,30.924999999999994,32.699999999999996,31.400000000000002,30.900000000000002,32.75,31.35,30.924999999999997,32.7020458786933,31.11376360808719,30.999922239502023,32.885784641067936,32.64060934891457,32.62385642737928,W,1704773616189,1704773616598
32.7375,31.362499999999994,30.931249999999995,32.699999999999996,31.349999999999998,30.900000000000002,32.775,31.325000000000003,30.924999999999997,32.70152047244061,31.110629921259935,31.00086614173198,32.885784641067936,32.64060934891457,32.62385642737928,B,1704773618188,1704773618767
32.5625,31.275,30.931250000000002,32.4,31.316666666666666,31.183333333333334,32.7,31.3,30.825,32.702736044656774,31.107655502392426,31.000717703348975,32.885784641067936,32.64060934891457,32.62385642737928,X,1704773620196,-1
32.65625,31.1875,30.65625000000001,32.666666666666664,31.183333333333326,30.716666666666665,32.7,31.175,30.65,32.703256058158,31.106542810985545,31.004442649434303,32.885784641067936,32.64060934891457,32.62385642737928,N,1704773622185,1704773622632
32.675,31.181249999999995,30.6875,32.6,31.13333333333333,30.599999999999998,32.7,31.2,30.7,32.70419885433683,31.105646481178496,31.00941080196376,32.885784641067936,32.64060934891457,32.62385642737928,O,1704773624192,1704773625000
32.775000000000006,31.237499999999997,30.768749999999997,32.76666666666667,31.3,30.816666666666666,32.775,31.150000000000002,30.775000000000002,32.703508291873646,31.103980099502603,31.012354892205433,32.885784641067936,32.64060934891457,32.62385642737928,H,1704773626198,1704773626903
32.699999999999996,31.162499999999998,30.543750000000006,32.75,31.13333333333333,30.55,32.675000000000004,31.1,30.5,32.702967226890465,31.103193277311036,31.017899159663667,32.885784641067936,32.64060934891457,32.62385642737928,R,1704773628200,1704773629092
32.71875,31.1375,30.53750000000001,32.699999999999996,31.166666666666668,30.5,32.675,31.025,30.5,32.70326320272548,31.102470187393653,31.024616695059436,32.885784641067936,32.64060934891457,32.62385642737928,X,1704773630194,-1
32.65625,30.95,30.51875,32.65,31.016666666666666,30.5,32.650000000000006,30.9,30.475,32.70339464594105,31.10319516407613,31.03143350604471,32.885784641067936,32.64060934891457,32.62385642737928,D,1704773632195,1704773632834
32.6375,31.056250000000006,30.712500000000002,32.666666666666664,31.066666666666666,30.483333333333334,32.675000000000004,31.0,30.575,32.70388003502606,31.10472854640996,31.038353765323798,32.885784641067936,32.64060934891457,32.62385642737928,J,1704773634200,1704773634919
32.650000000000006,31.10625,31.037499999999994,32.65,31.049999999999997,31.099999999999998,32.650000000000006,31.125000000000004,31.05,32.70500088809928,31.10506216696283,31.038010657193436,32.885784641067936,32.64060934891457,32.62385642737928,L,1704773636187,1704773636932
32.80624999999999,31.20625,31.031249999999996,32.666666666666664,31.2,31.0,32.85,31.2,31.025,32.70498288288269,31.103963963964077,31.038648648648472,32.885784641067936,32.64060934891457,32.62385642737928,F,1704773638193,1704773638864
32.837500000000006,31.28125,30.968749999999993,32.9,31.350000000000005,31.03333333333333,32.824999999999996,31.225,30.9,32.70231352833622,31.10155393053025,31.039031078610435,32.885784641067936,32.64060934891457,32.62385642737928,U,1704773640188,1704773641263
32.79375,31.243750000000002,30.949999999999996,32.78333333333333,31.183333333333326,31.0,32.8,31.25,30.975,32.70104916512047,31.09972170686464,31.03998144712414,32.885784641067936,32.64060934891457,32.62385642737928,C,1704773642192,1704773642773
32.818749999999994,31.2375,30.918749999999992,32.76666666666667,31.216666666666665,30.916666666666668,32.875,31.224999999999998,30.9,32.69946421845561,31.097457627118718,31.04209039548006,32.885784641067936,32.64060934891457,32.62385642737928,T,1704773644185,1704773644843
32.725,31.112500000000008,30.824999999999996,32.666666666666664,31.149999999999995,30.833333333333332,32.725,31.1,30.75,32.69878680688327,31.096175908221866,31.04502868068819,32.885784641067936,32.64060934891457,32.62385642737928,N,1704773646187,1704773647137
32.76875,31.124999999999993,31.031250000000007,32.73333333333333,31.066666666666663,30.96666666666667,32.8,31.1,31.05,32.697699999999884,31.09640776699036,31.046504854368795,32.885784641067936,32.64060934891457,32.62385642737928,D,1704773648192,1704773648972
32.793749999999996,31.16875,31.006249999999998,32.79999999999999,31.183333333333334,31.083333333333332,32.775,31.15,30.95,32.69628303747527,31.095069033530656,31.046449704141903,32.885784641067936,32.64060934891457,32.62385642737928,M,1704773650193,1704773651798
32.7625,31.174999999999997,30.924999999999997,32.73333333333333,31.116666666666664,30.900000000000002,32.75,31.175,30.9,32.695221442885696,31.094188376753614,31.048396793587077,32.885784641067936,32.64060934891457,32.62385642737928,P,1704773652197,1704773652875
32.80625,31.175000000000004,31.012500000000003,32.85,31.249999999999996,31.0,32.824999999999996,31.150000000000002,30.975,32.69310692464351,31.092158859470597,31.049490835030454,32.885784641067936,32.64060934891457,32.62385642737928,C,1704773654189,1704773654809
32.7875,31.125,30.887499999999996,32.73333333333333,31.099999999999998,30.916666666666668,32.8,31.125000000000004,30.85,32.69206107660449,31.09182194616992,31.05113871635603,32.885784641067936,32.64060934891457,32.62385642737928,X,1704773656190,-1
32.85,31.106250000000003,30.78125,32.86666666666667,31.083333333333332,30.733333333333334,32.8,31.1,30.799999999999997,32.68961157894731,31.091473684210687,31.05526315789467,32.885784641067936,32.64060934891457,32.62385642737928,F,1704773658197,1704773658666
32.89374999999999,31.14375,30.731249999999996,32.9,31.149999999999995,30.66666666666666,32.9,31.1,30.6,32.68622162740894,31.090792291220744,31.06124197002137,32.885784641067936,32.64060934891457,32.62385642737928,C,1704773660190,1704773660804
32.86874999999999,31.156250000000004,30.937499999999993,32.86666666666667,31.133333333333336,30.933333333333334,32.875,31.125000000000004,31.0,32.68293137254897,31.089869281045942,31.06350762527231,32.885784641067936,32.64060934891457,32.62385642737928,N,1704773662199,1704773663120
32.86874999999999,31.174999999999994,30.874999999999996,32.85,31.150000000000002,30.900000000000002,32.85,31.175,30.825,32.67985698447888,31.088359201774043,31.066740576496656,32.885784641067936,32.64060934891457,32.62385642737928,S,1704773664186,1704773665148
32.7375,31.150000000000002,30.856249999999996,32.88333333333333,31.183333333333334,30.8,32.9,31.1,30.9,32.67599435665909,31.086907449210127,31.07054176072234,32.885784641067936,32.64060934891457,32.62385642737928,T,1704773666192,1704773667094
32.7875,31.168749999999992,30.85,32.800000000000004,31.13333333333333,30.866666666666664,32.8,31.175,30.849999999999998,32.67589770114937,31.085747126436967,31.074252873563218,32.885784641067936,32.64060934891457,32.62385642737928,I,1704773668194,1704773668851
32.75625,31.106250000000006,30.937499999999996,32.75,31.13333333333333,30.933333333333334,32.775,31.049999999999997,30.924999999999997,32.674275175643984,31.08477751756456,31.07763466042156,32.885784641067936,32.64060934891457,32.62385642737928,E,1704773670199,1704773671163
32.824999999999996,31.27499999999999,30.943750000000005,32.800000000000004,31.2,30.86666666666667,32.775,31.224999999999998,30.9,32.67235202863959,31.08305489260158,31.080906921241063,32.885784641067936,32.64060934891457,32.62385642737928,C,1704773672194,1704773672857
32.88943749999999,31.306250000000002,31.01875,32.916666666666664,31.383333333333336,31.05,32.9,31.3,31.0,32.6679209245742,31.077615571776306,31.081751824817538,32.885784641067936,32.64060934891457,32.62385642737928,D,1704773674197,1704773674934
32.71874999999999,31.281250000000004,30.893749999999997,32.81666666666667,31.33333333333334,30.900000000000002,32.35,31.175,30.85,32.66699751861043,31.074069478908328,31.08486352357323,32.885784641067936,32.64060934891457,32.62385642737928,E,1704773676200,1704773676952
32.70625,31.206249999999997,30.974999999999998,32.74999999999999,31.266666666666666,30.983333333333334,32.675000000000004,31.175,30.950000000000003,32.66481012658231,31.07037974683556,31.08759493670892,32.885784641067936,32.64060934891457,32.62385642737928,T,1704773678191,1704773678952
32.75,31.2,30.99375,32.666666666666664,31.2,30.983333333333334,32.775,31.2,31.0,32.66408268733855,31.06795865633084,31.08966408268743,32.885784641067936,32.64060934891457,32.62385642737928,P,1704773680185,1704773681134
32.68125,31.13125000000001,31.0125,32.71666666666666,31.2,31.05,32.650000000000006,31.075000000000003,31.025,32.66253298153041,31.065831134564714,31.091029023746803,32.885784641067936,32.64060934891457,32.62385642737928,Q,1704773682191,1704773683520
32.75,31.2375,31.087500000000006,32.75,31.183333333333334,31.066666666666666,32.775,31.25,31.1,32.661185983827586,31.063611859838314,31.09218328840979,32.885784641067936,32.64060934891457,32.62385642737928,T,1704773684201,1704773685042
32.75625,31.343749999999993,31.2,32.73333333333333,31.3,31.2,32.775,31.35,31.175,32.65936639118464,31.058264462809927,31.090771349862337,32.885784641067936,32.64060934891457,32.62385642737928,Y,1704773686191,1704773686861
32.68749999999999,31.218749999999996,31.09375000000001,32.71666666666666,31.28333333333333,31.099999999999998,32.675000000000004,31.175,31.075000000000003,32.65788732394372,31.05295774647888,31.089718309859236,32.885784641067936,32.64060934891457,32.62385642737928,M,1704773688196,1704773688828
32.66875,31.137500000000006,30.987499999999997,32.74999999999999,31.183333333333334,31.049999999999997,32.625,31.1,30.875,32.657204610951084,31.050432276657087,31.091210374639854,32.885784641067936,32.64060934891457,32.62385642737928,X,1704773690187,-1
32.699999999999996,31.212500000000002,31.112500000000008,32.666666666666664,31.150000000000002,31.13333333333333,32.75,31.2,31.125,32.656932153392425,31.048082595870248,31.091445427728715,32.885784641067936,32.64060934891457,32.62385642737928,C,1704773692195,1704773692931
32.643750000000004,31.150000000000006,30.993749999999995,32.65,31.2,31.03333333333333,32.675000000000004,31.1,30.975,32.656495468278045,31.044259818731188,31.09274924471312,32.885784641067936,32.64060934891457,32.62385642737928,R,1704773694187,1704773694976
32.66875,31.125000000000004,31.00625,32.583333333333336,31.099999999999998,31.016666666666666,32.7,31.125,30.975,32.65727554179579,31.04241486068123,31.09535603715185,32.885784641067936,32.64060934891457,32.62385642737928,Y,1704773696197,1704773697105
32.7125,31.125000000000004,30.99375,32.71666666666667,31.116666666666664,31.0,32.75,31.125000000000004,30.975,32.65539682539694,31.04015873015885,31.09777777777794,32.885784641067936,32.64060934891457,32.62385642737928,V,1704773698194,1704773698905
32.73125,31.087500000000006,31.012500000000006,32.68333333333334,31.083333333333332,30.950000000000003,32.75,31.125,31.0,32.654234527687414,31.038273615635255,31.1008143322477,32.885784641067936,32.64060934891457,32.62385642737928,T,1704773700187,1704773701173
32.800000000000004,31.193749999999994,31.087500000000006,32.85,31.183333333333334,31.066666666666666,32.8,31.2,31.05,32.65016722408039,31.035451505016766,31.101672240802802,32.885784641067936,32.64060934891457,32.62385642737928,X,1704773702192,-1
32.81875,31.174999999999997,31.2375,32.78333333333333,31.166666666666668,31.21666666666667,32.85,31.2,31.3,32.64639175257745,31.03127147766325,31.09879725085923,32.885784641067936,32.64060934891457,32.62385642737928,B,1704773704200,1704773704613
32.84374999999999,31.212500000000002,31.168750000000003,32.833333333333336,31.166666666666668,31.2,32.875,31.25,31.15,32.64081272084819,31.026855123674906,31.09611307420504,32.885784641067936,32.64060934891457,32.62385642737928,K,1704773706189,1704773706916
32.849999999999994,31.224999999999998,31.206249999999997,32.81666666666666,31.183333333333334,31.183333333333334,32.9,31.25,31.175,32.63490909090922,31.02127272727267,31.09400000000008,32.885784641067936,32.64060934891457,32.62385642737928,T,1704773708195,1704773708896
